creator_account_id,country_iso,company_size,parent_company,Parent_Company_ID
0016e00002aHm52AAC,NL,<10,,
0016e00002bUkl0AAC,NL,<10,,
0016e00002bVspRAAS,GB,<10,,
0016e00002bWIntAAG,NL,<10,,
0016e00002bWUeQAAW,GB,Unknown,,
0016e00002bYAU7AAO,GB,Unknown,,
0016e00002f0HKpAAM,NL,Unknown,,
0016e00002f0ho4AAA,NL,Unknown,,
0016e00002f0XkJAAU,FI,<10,,
0016e00002f1MUeAAM,NL,Unknown,,
0016e00002f1xhMAAQ,GB,Unknown,,
0016e00002f3nuUAAQ,GB,10-100,,
0016e00002f3nyVAAQ,NL,10-100,,
0016e00002jfvoyAAA,NL,Unknown,,
0016e00002jg2qQAAQ,NL,10-100,,
0016e00002jgMU4AAM,SE,10-100,,
0016e00002jhW3FAAU,NL,10-100,,
0016e00002jj2qhAAA,NL,10-100,,
0016e00002jjOiBAAU,NL,<10,,
0016e00002jjQZzAAM,NL,Unknown,,
0016e00002sutg5AAA,NL,Unknown,,
0016e00002suwvlAAA,NL,<10,,
0016e00002svJyxAAE,NL,Unknown,,
0016e00002sw949AAA,NL,<10,,0015A00001yxX8e
0016e00002XN9wSAAT,GB,<10,,
0016e00002XO0XbAAL,NL,Unknown,,
0016e00002XO7STAA1,GB,Unknown,,
0016e00002XQ4KlAAL,GB,10-100,Clyde Space Limited,0015A00001yxX8e
0016e00002zPpL4AAK,SE,Unknown,,001i000001J6jzw
0016e00002zQ0itAAC,NL,<10,,
0016e00002zQ0pgAAC,GB,Unknown,,
0016e00002zQAy8AAG,NL,Unknown,,
0016e00002zQq8yAAC,NL,<10,,
0016e00002zQykjAAC,SE,10-100,,
0016e000033mKIvAAM,SE,Unknown,,
0018X000030x5FNQAY,NL,10-100,,
0018X000032gYkJQAU,NL,Unknown,,
0018X000034ZaD1QAK,IE,<10,,
0018X000038B4FBQA0,NL,10-100,,
0018X000038BTE9QAO,SE,<10,,
0018X00003ATzPnQAL,GB,,,
0018X00003AUZdBQAX,GB,100-500,,
0018X00003AVA8HQAX,GB,,,
0018X00003BQTqAQAX,IE,,,
0018X00003CStnKQAT,SE,,,
0018X00003EcuEiQAJ,SE,,,
0018X00003Ef3GOQAZ,NL,,,
0018X00003GIbIXQA1,GB,,Rolls-Royce Motor Cars Limited -GBP,
0018X00003HKkncQAD,GB,,,
0018X00003OzRtPQAV,GB,,,
0018X00003PbYhKQAV,NL,,,
0018X00003QC7YMQA1,NL,,,
0018X00003QCr8MQAT,NL,,,
001i000001J6abNAAR,GB,Unknown,,
001i000001J6abSAAR,GB,1000-10000,,
001i000001J6aHhAAJ,GB,10-100,Bosch Packaging Ltd,
001i000001J6ap5AAB,NL,10-100,,
001i000001J6b2NAAR,GB,<10,,
001i000001J6gjmAAB,GB,<10,,001i000001PirGT
001i000001J6hiEAAR,GB,100-500,HellermannTyton Limited,
001i000001J6hJ6AAJ,NL,100-500,,
001i000001J6hJBAAZ,GB,100-500,,
001i000001J6hJGAAZ,GB,1000-10000,,
001i000001J6i3hAAB,IS,100-500,Marel Poultry B.V,
001i000001J6i3OAAR,IE,<10,,
001i000001J6iqRAAR,GB,Unknown,,
001i000001J6ixSAAR,NL,500-1000,Inalfa Roof Systems Group BV,
001i000001J6js2AAB,GB,10-100,,
001i000001J6kZOAAZ,GB,Unknown,,
001i000001J6l8fAAB,GB,Unknown,,
001i000001J6mbRAAR,GB,100-500,,
001i000001J6PaAAAV,BE,100-500,,
001i000001J6PpqAAF,GB,100-500,,
001i000001J6Px1AAF,GB,100-500,,
001i000001J6PY9AAN,GB,<10,,
001i000001J6PYdAAN,GB,100-500,,
001i000001J6Q7iAAF,GB,Unknown,,
001i000001J6RdsAAF,NL,10-100,,
001i000001J6SzXAAV,GB,100-500,BOSCH GROUP NER,
001i000001J6TJqAAN,GB,10-100,,
001i000001J6TTRAA3,GB,100-500,,
001i000001J6TWBAA3,GB,10-100,,
001i000001J6U1EAAV,GB,100-500,,
001i000001J6U4mAAF,GB,100-500,,
001i000001J6U51AAF,GB,500-1000,,
001i000001J6U56AAF,GB,<10,,
001i000001J6U6YAAV,GB,10-100,,
001i000001J6UnXAAV,GB,100-500,,
001i000001J6V07AAF,GB,100-500,,
001i000001J6VoeAAF,GB,1000-10000,iNetic Limited,
001i000001J6XkIAAV,GB,10-100,,
001i000001J6YRFAA3,GB,100-500,BOSCH GROUP NER,
001i000001J6YRPAA3,GB,1000-10000,BOSCH GROUP NER,
001i000001J6ZF2AAN,GB,10-100,,
001i000001J6ZuEAAV,GB,100-500,,
001i000001J71erAAB,SE,10-100,,
001i000001J72CKAAZ,GB,10-100,,
001i000001Ky9DlAAJ,NL,1000-10000,,
001i000001LtMV0AAN,DE,100-500,,
001i000001LvUrsAAF,GB,100-500,Keysight Technologies Singapore,
001i000001Mu1pfAAB,NL,10-100,,
001i000001MvtRrAAJ,GB,<10,,
001i000001PineIAAR,NL,<10,,
001i000001PinPhAAJ,GB,Unknown,,
001i000001PinqKAAR,GB,10-100,,
001i000001PiolhAAB,NL,<10,,
001i000001PipADAAZ,GB,Unknown,,
001i000001PipBOAAZ,GB,10-100,,
001i000001Pipw6AAB,GB,100-500,Schoeller Allibert GmbH (NL),
001i000001PiqdPAAR,NL,<10,,
001i000001PiqHsAAJ,GB,10-100,,
001i000001PiqP0AAJ,GB,10-100,,
001i000001PiqWoAAJ,GB,<10,,
001i000001PirXtAAJ,GB,100-500,Danaher Corporation,
001i000001PisFBAAZ,GB,500-1000,,
001i000001PisGAAAZ,GB,1000-10000,,
001i000001PisnlAAB,GB,<10,,
001i000001PisOKAAZ,NL,100-500,,
001i000001PisOuAAJ,GB,Unknown,,
001i000001PisP1AAJ,GB,1000-10000,,
001i000001PisPxAAJ,GB,10-100,,
001i000001PisRSAAZ,SE,Unknown,,
001i000001Pisw5AAB,GB,500-1000,,
001i000001PiszdAAB,GB,10-100,,
001i000001PitkBAAR,GB,10-100,,
001i000001Pj80HAAR,NL,1000-10000,,
001i000001YDeZzAAL,GB,10-100,Wood Plc,
0013100001aGvtXAAS,GB,10-100,,
0013100001awtVvAAI,GB,<10,,
0013100001awtXIAAY,NL,<10,,
0013100001bvYAxAAM,GB,10-100,,
0013100001bZHtTAAW,GB,50000-100000,British American Tobacco (Holdings) Ltd.,
0013100001cRsukAAC,GB,<10,,
0013100001cSd8XAAS,NL,Unknown,Motion Controls international,
0013100001cSUvZAAW,GB,100-500,,
0013100001cVQ1uAAG,NL,10-100,,
0013100001dAc0oAAC,NL,Unknown,,
0013100001fpu3vAAA,GB,10000-50000,,
0013100001fpXMEAA2,GB,<10,,
0013100001gbNEPAA2,NL,10-100,,
0013100001gwaLxAAI,IE,10-100,,
0013100001hoQWLAA2,NL,100-500,,
0013100001jTbDvAAK,GB,10-100,,
0013100001jYGlHAAW,GB,1000-10000,TE CONNECTIVITY UK,
0013100001k6GGiAAM,GB,<10,,
0013100001k6RunAAE,GB,100-500,,
0013100001k92DVAAY,GB,<10,,
0013100001kcf32AAA,GB,Unknown,,
0013100001kckwaAAA,SE,<10,,
0013100001lbFN5AAM,GB,10-100,,
0013100001lcDNzAAM,GB,100-500,,
0013100001ldGACAA2,GB,10-100,,
0013100001lXWdyAAG,IE,Unknown,,
0013100001mFnMOAA0,NL,10-100,,
0013100001mIWVkAAO,NL,10-100,,0013100001mG08e
0013100001mJJz8AAG,GB,<10,,
0013100001mwZPwAAM,GB,100-500,,001i000001J6jwd
0013100001n7fp3AAA,GB,100-500,,
0013100001n7irvAAA,NL,10-100,,
0013100001noDfHAAU,GB,<10,,
0013100001p5BZjAAM,GB,10-100,,001i000001J6jwd
0013100001qwF65AAE,GB,10-100,,
0013100001qwSEMAA2,FI,100-500,,
0013100001qxHmDAAU,NL,<10,,
0013100001qyKVsAAM,GB,Unknown,,
0013100001rszm1AAA,GB,10-100,Kulicke & Soffa Netherlands B.V.,
0015A00001tuAkaQAE,NL,10-100,,
0015A00001txa9jQAA,GB,Unknown,,
0015A00001txkxaQAA,GB,100-500,,
0015A00001y1uOHQAY,GB,10-100,,
0015A00001yf1fTQAQ,NO,Unknown,,
0015A00001yy993QAA,GB,<10,,
0015A00001zNtSCQA0,LT,100-500,,
0015A000020816jQAA,GB,100-500,,
0015A000020AJT5QAO,IE,Unknown,,
0015A000020bSa4QAE,GB,10-100,,
0015A000020cZibQAE,IE,Unknown,,
0015A000020XsJTQA0,NL,10-100,,
0015A000021RgLCQA0,GB,<10,,
0015A000021SXXzQAO,IE,Unknown,,
0015A000022v0oRQAQ,GB,<10,,
0015A000022VMddQAG,NL,Unknown,,
0015A000022vR9eQAE,GB,Unknown,,0015A00002269PR
0015A000022YOuoQAG,GB,Unknown,,
0015A000023Q4lIQAS,NL,10-100,,
0015A000023QMv9QAG,NL,<10,,
0015A000025hD8wQAE,GB,<10,,
0015A000026V7p0QAC,IE,Unknown,,
0015A000026WGPdQAO,IE,10-100,,
0015A000027dmoHQAQ,GB,<10,,
0015A000027dtSAQAY,GB,10-100,,
0015A000028sY4BQAU,GB,<10,,
0015A000029H0MfQAK,SE,100-500,,
0015A000029H2CNQA0,IE,Unknown,,
0015A000029IjcPQAS,GB,<10,,
0015A00002AtC9PQAV,IE,10-100,,
0015A00002BkS9FQAV,NL,100-500,,
0015A00002CjyqvQAB,GB,Unknown,Pipeline Induction Heat Ltd,
0015A00002D47VmQAJ,GB,Unknown,,
0015A00002D49OSQAZ,NL,Unknown,,
0015A00002D4bQbQAJ,NL,10-100,Hunter Douglas,
0015A00002D4f4pQAB,IE,Unknown,,
0015A00002D4OheQAF,SE,10-100,,
0015A00002D4VUUQA3,GB,<10,,
0015A00002D5aDbQAJ,GB,Unknown,,
0015A00002D6hzDQAR,GB,<10,,
0015A00002D6kAzQAJ,NL,Unknown,,
0015A00002D6nyrQAB,NL,10-100,,
0015A00002D6uy6QAB,IL,10-100,,
0015A00002D6xXeQAJ,GB,Unknown,,
0015A00002D753CQAR,GB,<10,,
0015A00002J5HSVQA3,NL,<10,,
0015A00002J5SXbQAN,GB,10-100,,
0015A00002J5zyHQAR,NL,100-500,,
0015A00002J6IsBQAV,GB,<10,TTP Plc,
0015A00002J6Q4kQAF,SE,100-500,Northvolt AB,
0015A00002J6yY1QAJ,NL,Unknown,,
0015A00002J7loeQAB,NL,Unknown,,
0015A00002J7rmnQAB,GB,Unknown,,
0015A00002PujHHQAZ,NL,Unknown,,
0015A00002PveODQAZ,NO,Unknown,FMC Kongsberg Subsea AS DO NOT USE,
0015A00002PvrrLQAR,SE,<10,,
0015A00002PvsaDQAR,NL,Unknown,,
0015A00002PvxUdQAJ,IE,Unknown,,
0015A00002PwBgYQAV,GB,Unknown,British American Tobacco (Holdings) Ltd.,
0015A00002Pws3zQAB,GB,Unknown,,
0015A00002PwvkFQAR,GB,Unknown,Craftworks BV,
0015A00002PwYkFQAV,NL,Unknown,,
0015A00002V82PcQAJ,GB,10-100,,
0015A00002V89zsQAB,IE,Unknown,,
0015A00002V8bj7QAB,SE,<10,,
0015A00002V8c05QAB,NO,Unknown,,
0015A00002V8PqlQAF,GB,<10,,
0015A00002V8PZ0QAN,NL,Unknown,,
0015A00002V9ddFQAR,IE,10-100,Neurent Medical,
0015A00002VAuIDQA1,GB,Unknown,,
0015A00002VBditQAD,NL,<10,,
0015A00002XMCmuQAH,GB,10-100,,001i000001J6j8u
0015A00002XMGcJQAX,GB,<10,,
0015A00002XMhoWQAT,NL,100-500,,
0016e00002aGsowAAC,GB,Unknown,,
0016e00002aHcWNAA0,NL,<10,,
0016e00002bUrh1AAC,NL,Unknown,,
0016e00002bWB2jAAG,IE,Unknown,,
0016e00002bWIr1AAG,NL,10-100,,
0016e00002bWzyiAAC,NL,<10,,
0016e00002bXdM5AAK,IE,Unknown,,
0016e00002f0u7WAAQ,IE,Unknown,,
0016e00002f0uUMAAY,GB,10-100,Teva UK,
0016e00002f0ym3AAA,GB,<10,,
0016e00002f1I6wAAE,NL,10-100,,
0016e00002f1MHNAA2,GB,10-100,,
0016e00002f3Ho3AAE,GB,Unknown,,
0016e00002f4JpzAAE,IE,Unknown,,
0016e00002jgNDAAA2,IE,Unknown,,
0016e00002jgPAQAA2,IE,<10,,
0016e00002jhau6AAA,GB,<10,,
0016e00002ji3l6AAA,IL,Unknown,,
0016e00002ssZjOAAU,NL,100-500,,
0016e00002stcBxAAI,GB,Unknown,,
0016e00002svyD9AAI,GB,<10,,
0016e00002swJ90AAE,NL,100-500,,
0016e00002XN7nvAAD,NL,Unknown,,
0016e00002XNlxPAAT,NL,10-100,,
0016e00002XO2ayAAD,GB,Unknown,,
0016e00002XP76EAAT,GB,<10,,
0016e00002zPbN7AAK,NL,<10,,
0016e00002zQkklAAC,NL,<10,,
0016e00002zRLofAAG,GB,Unknown,,
0016e00002zROwbAAG,NL,Unknown,,
0016e00002zRPDMAA4,NO,Unknown,,
0016e000033mAVdAAM,GB,10-100,,
0018X000031bpaDQAQ,GB,Unknown,,
0018X000032fXypQAE,GB,<10,,
0018X000032glX5QAI,IE,<10,,
0018X000034WXMOQA4,GB,100-500,,
0018X000035ilZkQAI,IE,Unknown,,
0018X000035ivMbQAI,GB,Unknown,,
0018X000035Nkl3QAC,GB,10-100,,
0018X000036M4iAQAS,GB,<10,,
0018X000036M51zQAC,GB,<10,,
0018X0000373EMvQAM,GB,Unknown,,
0018X0000374f0VQAQ,GB,Unknown,,0013100001badq0
0018X000038CevEQAS,GB,Unknown,,
0018X000038DbdgQAC,GB,<10,,
0018X000038DkNYQA0,SE,1000-10000,,
0018X000039BaFbQAK,NO,,,
0018X00003AUyMYQA1,SE,,,001i000001J6g9X
0018X00003AW4jLQAT,GB,,,0015A000020YOyg
0018X00003AW5FRQA1,NL,,,
0018X00003AW63ZQAT,NL,,,
0018X00003BQh9GQAT,GB,,,
0018X00003BQTAWQA5,IE,,,
0018X00003BSMqfQAH,GB,,,
0018X00003BSX9hQAH,GB,,,
0018X00003CT2h6QAD,IE,,,
0018X00003EeQYeQAN,GB,,,
0018X00003EfJ70QAF,NL,,,
0018X00003EfL3YQAV,GB,,,001i000001PDut4
0018X00003EGAa9QAH,GB,,,
0018X00003EGAbCQAX,NL,,,
0018X00003FIWH1QAP,IE,,,
0018X00003FLAGcQAP,IE,,,
0018X00003FotyDQAR,NL,,,
0018X00003Free2QAB,SE,,,
0018X00003Fs4KxQAJ,NL,,,
0018X00003GIaxkQAD,IE,,,
0018X00003GIgRZQA1,NL,,,
0018X00003GnPT0QAN,GB,,,
0018X00003HmlX2QAJ,NL,,,
0018X00003Ide97QAB,GB,,,
0018X00003ILNo2QAH,NL,,,
0018X00003IMPOeQAP,NL,,,
0018X00003INuPpQAL,NL,,,
0018X00003JpqhAQAR,IE,,,
0018X00003Jr1Y5QAJ,GB,,,
0018X00003JZdZOQA1,NL,,,
0018X00003KXTaPQAX,NL,,,
0018X00003MlGuhQAF,EE,,,
0018X00003MX0JjQAL,NL,,,
0018X00003N5kgFQAR,GB,,,
0018X00003N6v4iQAB,NL,,,
0018X00003OG0gWQAT,GB,,,001i000001J6mhF
0018X00003P161AQAR,NL,,,
0018X00003QCDWvQAP,SE,,,
0018X00003QCrIHQA1,NL,,,
001i000001AlobiAAB,IE,<10,,
001i000001AlyhuAAB,IL,Unknown,Kulicke & Soffa Netherlands B.V.,
001i000001J6aaGAAR,NL,Unknown,,
001i000001J6aaoAAB,GB,<10,,
001i000001J6afUAAR,NL,10-100,,
001i000001J6aWrAAJ,GB,Unknown,,
001i000001J6aYdAAJ,GB,100-500,,
001i000001J6b72AAB,GB,10-100,,
001i000001J6bm0AAB,GB,1000-10000,,
001i000001J6bmPAAR,GB,<10,,
001i000001J6bPNAAZ,GB,10-100,,
001i000001J6bVGAAZ,GB,10-100,,
001i000001J6fnMAAR,GB,10-100,,
001i000001J6fvuAAB,GB,100-500,,
001i000001J6gDUAAZ,GB,10-100,,
001i000001J6gLnAAJ,GB,10-100,,
001i000001J6hAeAAJ,IE,10-100,,
001i000001J6i0OAAR,GB,10-100,,
001i000001J6i96AAB,GB,10-100,,
001i000001J6jNJAAZ,GB,Unknown,,
001i000001J6kOuAAJ,NL,<10,Ultimaker B.V.,
001i000001J6kZsAAJ,GB,100-500,,
001i000001J6PmcAAF,GB,10-100,Systems Engineering & Assessment Ltd.,
001i000001J6Pq5AAF,GB,10-100,,
001i000001J6PwIAAV,GB,10-100,,
001i000001J6Q7EAAV,NL,100-500,,
001i000001J6RJTAA3,GB,<10,,
001i000001J6Rx4AAF,GB,Unknown,,
001i000001J6SHmAAN,GB,10-100,,
001i000001J6STJAA3,GB,10-100,,
001i000001J6SwuAAF,GB,1000-10000,TE Connectivity Group NER,
001i000001J6tmsAAB,GB,10-100,,001i000001PinG0
001i000001J6ubhAAB,GB,100-500,,
001i000001J6UJxAAN,GB,10-100,,
001i000001J6UKlAAN,NL,<10,,
001i000001J6UOCAA3,GB,10-100,,
001i000001J6v1WAAR,GB,10-100,,
001i000001J6YO1AAN,GB,<10,,
001i000001J6ZKqAAN,GB,<10,,
001i000001J6ZVZAA3,GB,<10,,
001i000001J7ohAAAR,GB,100-500,,
001i000001KHAUoAAP,GB,<10,,
001i000001MtxyZAAR,GB,10-100,,
001i000001MwVvkAAF,GB,10-100,,
001i000001O5uKcAAJ,GB,100-500,,
001i000001O6FcoAAF,GB,10-100,,
001i000001O6vsEAAR,IE,10-100,,
001i000001O6XgdAAF,GB,10-100,,
001i000001O90HYAAZ,GB,10-100,,
001i000001O9NC1AAN,GB,500-1000,,
001i000001PimbMAAR,GB,Unknown,,0013100001p3mIp
001i000001PimuLAAR,NL,10-100,,001i000001J6j8u
001i000001Pio43AAB,GB,10-100,,
001i000001PioKIAAZ,GB,10-100,,
001i000001PipDrAAJ,GB,<10,,
001i000001PipkaAAB,NL,<10,,
001i000001PipOkAAJ,GB,<10,,
001i000001PiqgCAAR,GB,<10,,
001i000001PiqQrAAJ,GB,100-500,,
001i000001PiqwhAAB,GB,10-100,,
001i000001PiqwuAAB,GB,100-500,,
001i000001PiqYNAAZ,NL,10-100,,0013100001qvdQe
001i000001Pir7tAAB,NL,500-1000,,
001i000001Pir8KAAR,GB,100-500,STANLEY Engineered Fastening,001i000001KHABd
001i000001Pirh7AAB,GB,1000-10000,University of Glasgow,
001i000001PiriVAAR,NL,Unknown,,0015A00002D4dzU
001i000001PiriZAAR,NL,100-500,,001i000001J6mP6
001i000001PirQlAAJ,GB,10-100,,
001i000001PirtaAAB,GB,100-500,,
001i000001PirTRAAZ,GB,Unknown,,
001i000001PirYHAAZ,GB,100-500,Danaher Industrial Technologies,
001i000001Pis7WAAR,GB,500-1000,,
001i000001PisG7AAJ,GB,500-1000,,
001i000001Pisk2AAB,GB,10-100,Danaher Industrial Technologies,
001i000001PisrpAAB,GB,10-100,Danaher Industrial Technologies,
001i000001PisXtAAJ,GB,10-100,,
001i000001PisZ9AAJ,GB,500-1000,,
001i000001PisZXAAZ,GB,100-500,,
001i000001PitF2AAJ,IE,<10,,
001i000001PitjJAAR,NL,Unknown,,
001i000001PitkgAAB,IE,Unknown,,
001i000001Pitl3AAB,GB,100-500,,
001i000001PitLVAAZ,GB,<10,Sandoz Limited,
001i000001Piu9SAAR,NL,Unknown,,
001i000001PiuQhAAJ,GB,<10,,
001i000001PjAnQAAV,GB,100-500,,
001i000001PjBYvAAN,GB,100-500,,001i000001J6j8u
001i000001QhQQ8AAN,NO,Unknown,,
001VW000003s7PSYAY,NL,,,0015A00001zRla2
001VW000003wPfZYAU,IE,,,
001VW000004Hn0TYAS,NL,,,
001VW000004Zu6lYAC,NL,,,
001VW000006cWurYAE,NL,,,
001VW000006FKHWYA4,NL,,,
001VW000006i72TYAQ,GB,,,
001VW000007IEF4YAO,GB,,,
001VW000007nWvZYAU,GB,,,
001VW000008fAOcYAM,IE,,,
001VW000009CYVNYA4,NL,,,0013100001p3mIp
001VW000009wtAPYAY,NL,,,
001VW00000B1r2MYAR,NL,,,001i000001Lv8aV
001VW00000BrE05YAF,GB,,,0013100001p3mIp
001VW00000BsWRrYAN,IE,,,001i000001Pisxc
001VW00000Cf1nhYAB,GB,,,
001VW00000CIKSvYAP,NL,,,
001VW00000CusgLYAR,NL,,,
001VW00000DT1ajYAD,NL,,,
001VW00000DTeU5YAL,NL,,,
001VW00000EddnpYAB,NL,,,
001VW00000GNDo9YAH,NL,,,
001VW00000GUaUhYAL,NL,,,
001VW00000H5su4YAB,IE,,,
001VW00000HOLZPYA5,NL,,,
001VW00000HozkxYAB,IE,,,
001VW00000IO9mMYAT,IE,,,
001VW00000J9NnIYAV,NL,,,
001VW00000L2c0HYAR,IE,,,
001VW00000LkX8DYAV,NL,,,
0013100001atQOpAAM,GB,Unknown,,
0013100001bbFF3AAM,GB,<10,,
0013100001bwCGuAAM,GB,10-100,,
0013100001bwh0TAAQ,SE,10-100,,
0013100001bx07HAAQ,LV,100-500,,
0013100001bxl3vAAA,GB,Unknown,,
0013100001cRPfTAAW,GB,10-100,,
0013100001cRsJvAAK,GB,10-100,,
0013100001d8OtmAAE,GB,10-100,,
0013100001eBGi5AAG,GB,10-100,,
0013100001em7yPAAQ,GB,<10,,
0013100001emRPKAA2,GB,<10,,
0013100001fquDBAAY,DE,10-100,,0018X00003FJf5W
0013100001frmkxAAA,GB,10-100,,
0013100001fsKGMAA2,FI,<10,,0016e00002f4GgO
0013100001fsXrhAAE,FI,<10,,001VW000006hafv
0013100001gbOmGAAU,GB,<10,,
0013100001gyB0MAAU,GB,Unknown,,
0013100001hn5LFAAY,GB,<10,,
0013100001hn7FMAAY,GB,100001+,,
0013100001jT5YVAA0,GB,10-100,,
0013100001kposPAAQ,GB,<10,,
0013100001lcE16AAE,GB,100-500,,
0013100001lcP8JAAU,GB,10-100,,
0013100001ldGI2AAM,GB,100-500,,
0013100001lWBDpAAO,GB,10-100,,
0013100001lXIsXAAW,GB,10-100,,
0013100001mJLQLAA4,GB,Unknown,,0018X00003KLiEr
0013100001mz4MnAAI,GB,<10,,
0013100001mzcBuAAI,GB,10-100,,
0013100001oP9P1AAK,GB,<10,,
0013100001oPuRcAAK,GB,10-100,,0013100001lbPlj
0013100001p3V2RAAU,GB,<10,,
0013100001p540iAAA,GB,100-500,,
0013100001p5HSLAA2,GB,<10,,
0013100001pvVv8AAE,GB,<10,,
0013100001qvv0wAAA,GB,<10,,
0013100001qxbTTAAY,SE,10-100,,0018X00003KLiEr
0013100001qxc79AAA,GB,10-100,,0018X00003KLiEr
0013100001qyboTAAQ,GB,Unknown,,001i000001J6V7S
0013100001qz5aSAAQ,GB,<10,,
0013100001rsK0bAAE,GB,<10,,
0013100001sxtgeAAA,SE,Unknown,,
0015A00001t4fpAQAQ,GB,<10,Helix,
0015A00001thuFbQAI,GB,10-100,,
0015A00001tw6hBQAQ,GB,<10,,
0015A00001uXbiSQAS,GB,10-100,,
0015A00001uYBmkQAG,GB,<10,,
0015A00001uYStWQAW,GB,<10,,
0015A00001uZkRQQA0,GB,100-500,,
0015A00001wobW3QAI,GB,<10,,001i000001J72Sq
0015A00001wy8IcQAI,GB,10-100,,
0015A00001y215jQAA,SE,<10,,001i000001Pioz9
0015A00001y4MMJQA2,GB,Unknown,,
0015A00001ygSYbQAM,SE,Unknown,,
0015A00001zR0bxQAC,SE,100-500,,
0015A00001zRdi8QAC,GB,<10,,
0015A00002089grQAA,EE,Unknown,,
0015A0000208jh8QAA,GB,10-100,,
0015A0000209T9cQAE,GB,<10,,
0015A000020a0tLQAQ,GB,10-100,,
0015A000020BPLZQA4,GB,10-100,,
0015A000020ZPpMQAW,GB,<10,,
0015A000021SWPCQA4,GB,<10,,
0015A0000225t4JQAQ,GB,10-100,,
0015A0000226znlQAA,SE,<10,,
0015A0000227NGVQA2,GB,<10,Pathfinder Medical,
0015A000022vJcgQAE,IL,Unknown,,
0015A000022W185QAC,GB,<10,,
0015A000022x1LcQAI,SE,<10,,
0015A000022x3eCQAQ,GB,<10,,
0015A000022xMatQAE,DK,10-100,,
0015A000023Q4M3QAK,ES,<10,,
0015A000023QOumQAG,GB,100-500,,
0015A000025hkEQQAY,GB,<10,,
0015A000025jNsiQAE,GB,<10,,
0015A000026UN7YQAW,NO,10-100,,
0015A000026VjmMQAS,IL,100-500,,
0015A000026VpZgQAK,GB,<10,,
0015A000027dk89QAA,GB,Unknown,,
0015A000028s2zcQAA,GB,<10,,
0015A000028s8ZgQAI,GB,Unknown,,
0015A000029HN50QAG,GB,<10,,
0015A000029nendQAA,GB,10-100,,
0015A00002AtchPQAR,GB,<10,CSA Catapult,
0015A00002AuHm4QAF,GB,<10,,
0015A00002AwcRYQAZ,GB,Unknown,,
0015A00002BhwHvQAJ,GB,<10,,
0015A00002BJ8TuQAL,NO,Unknown,,
0015A00002BlZM6QAN,GB,Unknown,,
0015A00002Cig0IQAR,GB,10-100,,
0015A00002CjyokQAB,GB,<10,,
0015A00002ClhicQAB,GB,10-100,,
0015A00002D4aByQAJ,GB,Unknown,,
0015A00002D4KCuQAN,GB,<10,,
0015A00002D4ZyaQAF,GB,<10,,001i000001Pisyf
0015A00002D54rNQAR,GB,<10,,
0015A00002D5963QAB,GB,Unknown,,
0015A00002D5euwQAB,GB,<10,,
0015A00002D5JZJQA3,GB,<10,,0015A00001wxK1u
0015A00002D6AWGQA3,GB,<10,,
0015A00002D6SP0QAN,GB,10-100,,
0015A00002D7HsFQAV,GB,100-500,,
0015A00002DOfQYQA1,GB,10-100,,
0015A00002J5LZDQA3,CH,Unknown,,
0015A00002J6ATAQA3,GB,<10,,
0015A00002J6BM0QAN,GB,<10,,
0015A00002J6DG6QAN,GB,<10,,
0015A00002J6IdzQAF,IL,Unknown,,
0015A00002J6NLgQAN,GB,Unknown,,
0015A00002J6v5aQAB,GB,Unknown,,
0015A00002J6zpEQAR,GB,<10,,
0015A00002J71bQQAR,GB,<10,,
0015A00002J7SRcQAN,GB,Unknown,,
0015A00002J7XV4QAN,GB,Unknown,,
0015A00002J8v5GQAR,GB,Unknown,,
0015A00002Pv6PtQAJ,GB,<10,,
0015A00002Pv9ebQAB,SE,10-100,,
0015A00002PvdRSQAZ,GB,10-100,,
0015A00002PvEsrQAF,GB,Unknown,,
0015A00002PvGFbQAN,IL,10-100,,
0015A00002PvsaXQAR,EE,10-100,,
0015A00002Pw4SAQAZ,GB,10-100,,
0015A00002PwItLQAV,NO,Unknown,,
0015A00002PwmB4QAJ,GB,Unknown,,
0015A00002PwOZPQA3,GB,<10,,
0015A00002PwPxUQAV,GB,Unknown,,
0015A00002PwQ4VQAV,GB,<10,,
0015A00002PwzeiQAB,GB,<10,,
0015A00002PxRirQAF,GB,Unknown,,
0015A00002Pym7LQAR,IL,Unknown,,
0015A00002V7wjFQAR,GB,10-100,,
0015A00002V8jrlQAB,GB,Unknown,,
0015A00002V8wvbQAB,GB,<10,,
0015A00002V8xUbQAJ,GB,10-100,,
0015A00002VAx8oQAD,GB,Unknown,,
0015A00002XMVuHQAX,GB,10-100,,
0016e00002aGa4HAAS,GB,10-100,,
0016e00002aGg7vAAC,SE,10-100,,
0016e00002aHCrgAAG,GB,10-100,,
0016e00002bUlMWAA0,GB,Unknown,,
0016e00002bW7mDAAS,GB,10-100,Lightcast Discovery Ltd,
0016e00002bW8FuAAK,GB,Unknown,,
0016e00002f0xtAAAQ,GB,Unknown,,
0016e00002f1EcsAAE,GB,Unknown,Qualcomm Technologies International Ltd,
0016e00002f2f8PAAQ,GB,Unknown,,
0016e00002f3Oq7AAE,SE,<10,,
0016e00002jg32NAAQ,GB,10-100,,
0016e00002jgK9DAAU,IL,Unknown,,
0016e00002jgMeWAAU,GB,<10,,
0016e00002jgMlhAAE,GB,10-100,,
0016e00002jgtyDAAQ,GB,Unknown,,
